expense_id,group_id,payer_id,participants,amount,currency,merchant,category,timestamp,num_participants,is_fraud
fraud_209,group_11,user_308,"[{'user_id': 'user_308', 'amount': 130.36}, {'user_id': 'user_260', 'amount': np.float64(55.87)}]",186.23,USD,Airline MNO,entertainment,2025-01-01T17:10:00,2,1
exp_4343,group_71,user_224,"[{'user_id': 'user_224', 'amount': np.float64(9.24)}, {'user_id': 'user_199', 'amount': np.float64(12.48)}, {'user_id': 'user_714', 'amount': np.float64(13.81)}]",35.53,USD,Hotel JKL,business,2024-11-05T16:31:00,3,0
exp_709,group_72,user_833,"[{'user_id': 'user_833', 'amount': np.float64(8.02)}, {'user_id': 'user_986', 'amount': np.float64(6.55)}]",14.57,AUD,Airline MNO,business,2025-05-31T17:24:00,2,0
exp_477,group_45,user_479,"[{'user_id': 'user_479', 'amount': np.float64(4.19)}, {'user_id': 'user_503', 'amount': np.float64(5.56)}]",9.75,EUR,Grocery Store XYZ,utilities,2025-01-20T01:49:00,2,0
exp_6080,group_19,user_824,"[{'user_id': 'user_824', 'amount': np.float64(1.26)}, {'user_id': 'user_872', 'amount': np.float64(1.98)}, {'user_id': 'user_899', 'amount': np.float64(1.76)}]",5.0,GBP,Grocery Store XYZ,groceries,2025-02-06T16:04:00,3,0
exp_2966,group_16,user_108,"[{'user_id': 'user_108', 'amount': np.float64(4.39)}, {'user_id': 'user_722', 'amount': np.float64(4.83)}]",9.22,EUR,Hotel JKL,shopping,2025-07-22T11:42:00,2,0
exp_5471,group_56,user_815,"[{'user_id': 'user_815', 'amount': np.float64(5.97)}, {'user_id': 'user_175', 'amount': np.float64(5.4)}, {'user_id': 'user_775', 'amount': np.float64(7.27)}]",18.64,USD,Gas Station 123,healthcare,2025-07-13T19:31:00,3,0
exp_3015,group_100,user_403,"[{'user_id': 'user_403', 'amount': np.float64(4.79)}, {'user_id': 'user_278', 'amount': np.float64(5.82)}]",10.61,GBP,Clothing Store YZ,business,2024-10-23T15:25:00,2,0
exp_6742,group_96,user_516,"[{'user_id': 'user_516', 'amount': np.float64(16.58)}, {'user_id': 'user_46', 'amount': np.float64(13.64)}]",30.22,GBP,Restaurant ABC,travel,2024-12-21T14:16:00,2,0
exp_6231,group_33,user_20,"[{'user_id': 'user_20', 'amount': np.float64(0.92)}, {'user_id': 'user_715', 'amount': np.float64(1.57)}, {'user_id': 'user_609', 'amount': np.float64(1.67)}, {'user_id': 'user_64', 'amount': np.float64(1.55)}]",5.71,USD,Taxi Service PQR,shopping,2025-04-28T15:40:00,4,0
exp_7457,group_55,user_488,"[{'user_id': 'user_488', 'amount': np.float64(37.85)}, {'user_id': 'user_230', 'amount': np.float64(30.95)}]",68.8,USD,Coffee Shop DEF,shopping,2025-03-16T18:43:00,2,0
exp_8858,group_91,user_492,"[{'user_id': 'user_492', 'amount': np.float64(7.09)}, {'user_id': 'user_516', 'amount': np.float64(6.42)}, {'user_id': 'user_812', 'amount': np.float64(6.56)}]",20.07,USD,Electronics Store VWX,accommodation,2025-07-02T14:50:00,3,0
exp_3327,group_6,user_456,"[{'user_id': 'user_456', 'amount': np.float64(25.89)}, {'user_id': 'user_8', 'amount': np.float64(18.84)}]",44.73,USD,Electronics Store VWX,travel,2025-05-01T12:37:00,2,0
exp_6975,group_7,user_323,"[{'user_id': 'user_323', 'amount': np.float64(8.36)}, {'user_id': 'user_691', 'amount': np.float64(9.42)}]",17.78,CAD,Gas Station 123,business,2025-04-04T18:46:00,2,0
exp_640,group_80,user_417,"[{'user_id': 'user_417', 'amount': np.float64(2.7)}, {'user_id': 'user_247', 'amount': np.float64(2.3)}]",5.0,USD,Restaurant ABC,shopping,2025-02-18T06:53:00,2,0
exp_1161,group_55,user_51,"[{'user_id': 'user_51', 'amount': np.float64(5.39)}, {'user_id': 'user_384', 'amount': np.float64(4.14)}, {'user_id': 'user_206', 'amount': np.float64(5.17)}]",14.7,EUR,Electronics Store VWX,entertainment,2025-08-03T16:07:00,3,0
exp_6378,group_56,user_922,"[{'user_id': 'user_922', 'amount': np.float64(2.12)}, {'user_id': 'user_350', 'amount': np.float64(2.88)}]",5.0,USD,Clothing Store YZ,transport,2025-02-04T23:53:00,2,0
exp_6245,group_61,user_484,"[{'user_id': 'user_484', 'amount': np.float64(2.43)}, {'user_id': 'user_217', 'amount': np.float64(2.57)}]",5.0,USD,Coffee Shop DEF,business,2024-10-28T13:34:00,2,0
exp_8493,group_40,user_58,"[{'user_id': 'user_58', 'amount': np.float64(19.94)}, {'user_id': 'user_845', 'amount': np.float64(13.46)}]",33.4,GBP,Coffee Shop DEF,business,2025-01-20T13:27:00,2,0
exp_959,group_7,user_100,"[{'user_id': 'user_100', 'amount': np.float64(5.49)}, {'user_id': 'user_55', 'amount': np.float64(6.73)}, {'user_id': 'user_424', 'amount': np.float64(5.4)}]",17.62,USD,Hotel JKL,business,2025-08-04T13:28:00,3,0
exp_6383,group_21,user_243,"[{'user_id': 'user_243', 'amount': np.float64(4.25)}, {'user_id': 'user_225', 'amount': np.float64(5.15)}, {'user_id': 'user_695', 'amount': np.float64(3.75)}]",13.15,USD,Taxi Service PQR,transport,2025-01-14T12:08:00,3,0
exp_4447,group_41,user_242,"[{'user_id': 'user_242', 'amount': np.float64(18.44)}, {'user_id': 'user_967', 'amount': np.float64(15.06)}]",33.5,CAD,Hotel JKL,transport,2025-01-01T09:49:00,2,0
exp_3640,group_2,user_595,"[{'user_id': 'user_595', 'amount': np.float64(3.69)}, {'user_id': 'user_74', 'amount': np.float64(4.9)}]",8.59,USD,Electronics Store VWX,healthcare,2024-11-17T17:49:00,2,0
exp_281,group_5,user_6,"[{'user_id': 'user_6', 'amount': np.float64(15.02)}, {'user_id': 'user_547', 'amount': np.float64(15.68)}]",30.7,USD,Restaurant ABC,healthcare,2024-11-01T10:53:00,2,0
exp_6944,group_70,user_604,"[{'user_id': 'user_604', 'amount': np.float64(8.74)}, {'user_id': 'user_650', 'amount': np.float64(7.5)}]",16.24,USD,Hotel JKL,groceries,2024-12-07T17:43:00,2,0
exp_9318,group_57,user_298,"[{'user_id': 'user_298', 'amount': np.float64(8.99)}, {'user_id': 'user_391', 'amount': np.float64(6.74)}, {'user_id': 'user_170', 'amount': np.float64(7.84)}]",23.57,EUR,Gas Station 123,shopping,2025-07-02T14:59:00,3,0
exp_4423,group_46,user_286,"[{'user_id': 'user_286', 'amount': np.float64(17.35)}, {'user_id': 'user_371', 'amount': np.float64(12.24)}]",29.59,USD,Coffee Shop DEF,food,2025-02-19T14:29:00,2,0
exp_7983,group_92,user_853,"[{'user_id': 'user_853', 'amount': np.float64(16.58)}, {'user_id': 'user_169', 'amount': np.float64(19.27)}]",35.85,GBP,Coffee Shop DEF,business,2025-07-13T12:35:00,2,0
exp_1243,group_61,user_875,"[{'user_id': 'user_875', 'amount': np.float64(7.79)}, {'user_id': 'user_3', 'amount': np.float64(5.19)}, {'user_id': 'user_25', 'amount': np.float64(5.24)}]",18.22,AUD,Restaurant ABC,healthcare,2025-08-20T14:16:00,3,0
exp_3535,group_13,user_573,"[{'user_id': 'user_573', 'amount': np.float64(2.93)}, {'user_id': 'user_513', 'amount': np.float64(2.07)}]",5.0,USD,Pharmacy STU,accommodation,2025-05-24T15:26:00,2,0
exp_3422,group_49,user_45,"[{'user_id': 'user_45', 'amount': np.float64(2.08)}, {'user_id': 'user_985', 'amount': np.float64(2.92)}]",5.0,USD,Clothing Store YZ,accommodation,2025-07-31T11:40:00,2,0
exp_4909,group_53,user_19,"[{'user_id': 'user_19', 'amount': np.float64(4.48)}, {'user_id': 'user_422', 'amount': np.float64(4.76)}]",9.24,GBP,Airline MNO,healthcare,2024-10-15T11:48:00,2,0
exp_9247,group_8,user_312,"[{'user_id': 'user_312', 'amount': np.float64(2.59)}, {'user_id': 'user_892', 'amount': np.float64(2.25)}, {'user_id': 'user_879', 'amount': np.float64(2.27)}]",7.11,GBP,Online Store GHI,business,2025-04-14T02:22:00,3,0
exp_6656,group_80,user_981,"[{'user_id': 'user_981', 'amount': np.float64(1.55)}, {'user_id': 'user_37', 'amount': np.float64(1.86)}, {'user_id': 'user_185', 'amount': np.float64(1.64)}, {'user_id': 'user_70', 'amount': np.float64(1.72)}]",6.77,USD,Hotel JKL,food,2025-05-13T14:12:00,4,0
exp_4025,group_46,user_527,"[{'user_id': 'user_527', 'amount': np.float64(2.23)}, {'user_id': 'user_690', 'amount': np.float64(2.91)}]",5.14,EUR,Hotel JKL,travel,2025-01-25T09:55:00,2,0
exp_6289,group_11,user_228,"[{'user_id': 'user_228', 'amount': np.float64(18.58)}, {'user_id': 'user_646', 'amount': np.float64(19.2)}]",37.78,USD,Gas Station 123,food,2024-10-26T12:19:00,2,0
exp_7896,group_66,user_673,"[{'user_id': 'user_673', 'amount': np.float64(3.48)}, {'user_id': 'user_710', 'amount': np.float64(3.57)}]",7.05,USD,Restaurant ABC,groceries,2025-03-12T10:12:00,2,0
exp_4443,group_1,user_963,"[{'user_id': 'user_963', 'amount': np.float64(45.29)}, {'user_id': 'user_288', 'amount': np.float64(32.97)}, {'user_id': 'user_158', 'amount': np.float64(31.15)}]",109.41,USD,Clothing Store YZ,travel,2025-02-18T07:23:00,3,0
exp_3859,group_96,user_732,"[{'user_id': 'user_732', 'amount': np.float64(52.09)}, {'user_id': 'user_574', 'amount': np.float64(33.11)}, {'user_id': 'user_437', 'amount': np.float64(30.99)}]",116.19,USD,Hotel JKL,utilities,2025-08-01T18:14:00,3,0
exp_4933,group_62,user_274,"[{'user_id': 'user_274', 'amount': np.float64(5.16)}, {'user_id': 'user_473', 'amount': np.float64(3.54)}, {'user_id': 'user_321', 'amount': np.float64(3.3)}]",12.0,USD,Grocery Store XYZ,transport,2025-03-23T17:52:00,3,0
exp_5034,group_41,user_49,"[{'user_id': 'user_49', 'amount': np.float64(22.55)}, {'user_id': 'user_404', 'amount': np.float64(23.11)}]",45.66,GBP,Airline MNO,food,2025-04-17T08:03:00,2,0
exp_2745,group_66,user_70,"[{'user_id': 'user_70', 'amount': np.float64(40.9)}, {'user_id': 'user_438', 'amount': np.float64(33.83)}]",74.73,USD,Online Store GHI,utilities,2024-11-22T19:39:00,2,0
exp_361,group_36,user_454,"[{'user_id': 'user_454', 'amount': np.float64(4.1)}, {'user_id': 'user_420', 'amount': np.float64(5.98)}, {'user_id': 'user_639', 'amount': np.float64(6.01)}, {'user_id': 'user_356', 'amount': np.float64(5.94)}]",22.03,USD,Hotel JKL,transport,2025-04-28T12:44:00,4,0
fraud_29,group_94,user_518,"[{'user_id': 'user_518', 'amount': np.float64(52.2)}, {'user_id': 'user_39', 'amount': np.float64(3.19)}, {'user_id': 'user_146', 'amount': np.float64(3.19)}, {'user_id': 'user_307', 'amount': np.float64(3.19)}, {'user_id': 'user_103', 'amount': np.float64(3.19)}, {'user_id': 'user_618', 'amount': np.float64(3.19)}, {'user_id': 'user_503', 'amount': np.float64(3.19)}, {'user_id': 'user_952', 'amount': np.float64(3.19)}]",74.53,USD,Online Store GHI,transport,2025-05-21T13:13:00,8,1
exp_7871,group_97,user_30,"[{'user_id': 'user_30', 'amount': np.float64(37.08)}, {'user_id': 'user_997', 'amount': np.float64(27.2)}]",64.28,USD,Airline MNO,shopping,2025-01-25T13:41:00,2,0
exp_7294,group_94,user_624,"[{'user_id': 'user_624', 'amount': np.float64(61.92)}, {'user_id': 'user_223', 'amount': np.float64(51.11)}]",113.03,USD,Clothing Store YZ,entertainment,2025-06-07T13:23:00,2,0
exp_9474,group_70,user_480,"[{'user_id': 'user_480', 'amount': np.float64(32.33)}, {'user_id': 'user_193', 'amount': np.float64(36.58)}]",68.91,CAD,Restaurant ABC,entertainment,2024-10-18T07:43:00,2,0
exp_7005,group_77,user_778,"[{'user_id': 'user_778', 'amount': np.float64(8.66)}, {'user_id': 'user_102', 'amount': np.float64(6.08)}]",14.74,EUR,Gas Station 123,shopping,2025-04-13T15:47:00,2,0
fraud_304,group_74,user_850,"[{'user_id': 'user_7', 'amount': 184.91}]",184.91,USD,Online Store GHI,food,2025-02-13T17:39:00,1,1
exp_5444,group_81,user_288,"[{'user_id': 'user_288', 'amount': np.float64(10.88)}, {'user_id': 'user_655', 'amount': np.float64(10.22)}, {'user_id': 'user_820', 'amount': np.float64(13.14)}]",34.24,AUD,Airline MNO,groceries,2024-10-21T13:57:00,3,0
exp_169,group_45,user_664,"[{'user_id': 'user_664', 'amount': np.float64(1.45)}, {'user_id': 'user_542', 'amount': np.float64(1.56)}, {'user_id': 'user_117', 'amount': np.float64(1.99)}]",5.0,USD,Airline MNO,food,2025-09-14T14:47:00,3,0
exp_82,group_54,user_401,"[{'user_id': 'user_401', 'amount': np.float64(24.36)}, {'user_id': 'user_476', 'amount': np.float64(22.82)}]",47.18,EUR,Gas Station 123,entertainment,2025-04-01T14:01:00,2,0
fraud_196,group_36,user_102,"[{'user_id': 'user_406', 'amount': 182.74}]",182.74,USD,Suspicious Store,other,2025-08-10T07:57:00,1,1
exp_572,group_66,user_589,"[{'user_id': 'user_589', 'amount': np.float64(3.0)}, {'user_id': 'user_405', 'amount': np.float64(3.39)}, {'user_id': 'user_531', 'amount': np.float64(2.36)}]",8.75,USD,Clothing Store YZ,shopping,2025-01-03T13:36:00,3,0
exp_4908,group_86,user_757,"[{'user_id': 'user_757', 'amount': np.float64(9.1)}, {'user_id': 'user_488', 'amount': np.float64(9.55)}, {'user_id': 'user_62', 'amount': np.float64(10.91)}]",29.56,USD,Airline MNO,business,2025-03-13T21:10:00,3,0
exp_3914,group_37,user_42,"[{'user_id': 'user_42', 'amount': np.float64(17.52)}, {'user_id': 'user_941', 'amount': np.float64(15.5)}, {'user_id': 'user_935', 'amount': np.float64(19.34)}, {'user_id': 'user_722', 'amount': np.float64(16.67)}]",69.03,GBP,Restaurant ABC,utilities,2025-03-20T18:47:00,4,0
exp_6190,group_95,user_409,"[{'user_id': 'user_409', 'amount': np.float64(13.28)}, {'user_id': 'user_430', 'amount': np.float64(10.95)}]",24.23,USD,Coffee Shop DEF,food,2025-08-25T13:58:00,2,0
exp_7035,group_83,user_979,"[{'user_id': 'user_979', 'amount': np.float64(3.54)}, {'user_id': 'user_646', 'amount': np.float64(2.57)}, {'user_id': 'user_259', 'amount': np.float64(2.85)}]",8.96,USD,Airline MNO,food,2025-09-19T12:56:00,3,0
exp_8076,group_74,user_519,"[{'user_id': 'user_519', 'amount': np.float64(35.32)}, {'user_id': 'user_896', 'amount': np.float64(30.53)}]",65.85,EUR,Clothing Store YZ,transport,2025-03-22T13:21:00,2,0
exp_7960,group_21,user_903,"[{'user_id': 'user_903', 'amount': np.float64(5.39)}, {'user_id': 'user_6', 'amount': np.float64(5.75)}, {'user_id': 'user_51', 'amount': np.float64(4.3)}]",15.44,USD,Online Store GHI,transport,2024-10-08T11:15:00,3,0
exp_9472,group_58,user_644,"[{'user_id': 'user_644', 'amount': np.float64(3.38)}, {'user_id': 'user_504', 'amount': np.float64(2.34)}]",5.72,AUD,Grocery Store XYZ,business,2025-07-04T15:44:00,2,0
fraud_371,group_73,user_72,"[{'user_id': 'user_809', 'amount': 193.43}]",193.43,USD,Coffee Shop DEF,business,2025-01-20T16:18:00,1,1
exp_383,group_79,user_967,"[{'user_id': 'user_967', 'amount': np.float64(6.45)}, {'user_id': 'user_879', 'amount': np.float64(6.16)}]",12.61,USD,Hotel JKL,transport,2025-08-28T17:28:00,2,0
exp_4179,group_97,user_910,"[{'user_id': 'user_910', 'amount': np.float64(16.54)}, {'user_id': 'user_498', 'amount': np.float64(20.18)}, {'user_id': 'user_967', 'amount': np.float64(15.12)}, {'user_id': 'user_50', 'amount': np.float64(18.91)}]",70.75,EUR,Electronics Store VWX,food,2025-05-16T15:16:00,4,0
exp_7591,group_20,user_895,"[{'user_id': 'user_895', 'amount': np.float64(2.06)}, {'user_id': 'user_592', 'amount': np.float64(2.12)}, {'user_id': 'user_796', 'amount': np.float64(1.58)}, {'user_id': 'user_189', 'amount': np.float64(1.71)}]",7.47,USD,Pharmacy STU,groceries,2025-09-20T06:16:00,4,0
exp_2464,group_30,user_57,"[{'user_id': 'user_57', 'amount': np.float64(25.14)}, {'user_id': 'user_230', 'amount': np.float64(20.51)}, {'user_id': 'user_224', 'amount': np.float64(22.24)}]",67.89,GBP,Hotel JKL,business,2025-05-06T17:35:00,3,0
exp_8999,group_45,user_489,"[{'user_id': 'user_489', 'amount': np.float64(2.07)}, {'user_id': 'user_294', 'amount': np.float64(2.94)}]",5.01,GBP,Taxi Service PQR,food,2025-06-28T11:50:00,2,0
exp_7783,group_88,user_711,"[{'user_id': 'user_711', 'amount': np.float64(2.19)}, {'user_id': 'user_541', 'amount': np.float64(2.81)}]",5.0,USD,Online Store GHI,shopping,2025-02-21T08:17:00,2,0
exp_3206,group_36,user_824,"[{'user_id': 'user_824', 'amount': np.float64(33.12)}, {'user_id': 'user_156', 'amount': np.float64(47.44)}]",80.56,USD,Online Store GHI,healthcare,2025-06-09T08:53:00,2,0
exp_3452,group_51,user_18,"[{'user_id': 'user_18', 'amount': np.float64(6.97)}, {'user_id': 'user_463', 'amount': np.float64(6.22)}]",13.19,USD,Coffee Shop DEF,shopping,2025-08-23T03:39:00,2,0
exp_418,group_71,user_934,"[{'user_id': 'user_934', 'amount': np.float64(17.91)}, {'user_id': 'user_694', 'amount': np.float64(26.69)}]",44.6,USD,Pharmacy STU,healthcare,2025-05-22T09:46:00,2,0
exp_2071,group_39,user_911,"[{'user_id': 'user_911', 'amount': np.float64(18.61)}, {'user_id': 'user_517', 'amount': np.float64(20.45)}]",39.06,USD,Coffee Shop DEF,business,2024-10-04T21:13:00,2,0
exp_4037,group_9,user_681,"[{'user_id': 'user_681', 'amount': np.float64(4.36)}, {'user_id': 'user_829', 'amount': np.float64(2.96)}]",7.32,USD,Gas Station 123,groceries,2025-01-18T19:59:00,2,0
exp_4145,group_81,user_560,"[{'user_id': 'user_560', 'amount': np.float64(17.01)}, {'user_id': 'user_957', 'amount': np.float64(19.18)}, {'user_id': 'user_180', 'amount': np.float64(21.39)}, {'user_id': 'user_297', 'amount': np.float64(17.83)}]",75.41,AUD,Grocery Store XYZ,travel,2025-09-07T10:50:00,4,0
exp_4630,group_26,user_652,"[{'user_id': 'user_652', 'amount': np.float64(13.65)}, {'user_id': 'user_828', 'amount': np.float64(20.71)}, {'user_id': 'user_226', 'amount': np.float64(17.68)}]",52.04,AUD,Hotel JKL,food,2025-06-14T18:08:00,3,0
exp_7165,group_34,user_967,"[{'user_id': 'user_967', 'amount': np.float64(16.24)}, {'user_id': 'user_389', 'amount': np.float64(20.5)}, {'user_id': 'user_346', 'amount': np.float64(18.42)}]",55.16,USD,Airline MNO,healthcare,2025-06-15T16:46:00,3,0
fraud_461,group_29,user_680,"[{'user_id': 'user_680', 'amount': 3145.31}, {'user_id': 'user_309', 'amount': np.float64(1347.99)}]",4493.3,USD,Electronics Store,shopping,2025-02-13T11:14:00,2,1
exp_5123,group_44,user_917,"[{'user_id': 'user_917', 'amount': np.float64(1.9)}, {'user_id': 'user_314', 'amount': np.float64(1.72)}, {'user_id': 'user_795', 'amount': np.float64(1.38)}]",5.0,USD,Pharmacy STU,shopping,2025-02-27T12:14:00,3,0
exp_574,group_11,user_737,"[{'user_id': 'user_737', 'amount': np.float64(2.44)}, {'user_id': 'user_627', 'amount': np.float64(2.56)}]",5.0,USD,Online Store GHI,accommodation,2025-06-12T09:27:00,2,0
exp_8120,group_65,user_305,"[{'user_id': 'user_305', 'amount': np.float64(59.44)}, {'user_id': 'user_244', 'amount': np.float64(85.24)}, {'user_id': 'user_66', 'amount': np.float64(85.52)}]",230.2,USD,Airline MNO,healthcare,2024-10-23T07:24:00,3,0
exp_2668,group_100,user_87,"[{'user_id': 'user_87', 'amount': np.float64(4.82)}, {'user_id': 'user_852', 'amount': np.float64(5.79)}]",10.61,USD,Restaurant ABC,entertainment,2025-07-30T06:06:00,2,0
exp_6671,group_93,user_113,"[{'user_id': 'user_113', 'amount': np.float64(7.97)}, {'user_id': 'user_727', 'amount': np.float64(9.23)}]",17.2,GBP,Hotel JKL,utilities,2024-11-05T11:43:00,2,0
exp_5018,group_26,user_669,"[{'user_id': 'user_669', 'amount': np.float64(4.08)}, {'user_id': 'user_575', 'amount': np.float64(3.58)}, {'user_id': 'user_157', 'amount': np.float64(3.86)}]",11.52,CAD,Hotel JKL,healthcare,2025-03-29T15:26:00,3,0
exp_8737,group_35,user_894,"[{'user_id': 'user_894', 'amount': np.float64(10.47)}, {'user_id': 'user_122', 'amount': np.float64(10.02)}, {'user_id': 'user_66', 'amount': np.float64(11.65)}, {'user_id': 'user_244', 'amount': np.float64(9.59)}]",41.73,USD,Clothing Store YZ,utilities,2025-08-06T16:20:00,4,0
exp_1534,group_41,user_849,"[{'user_id': 'user_849', 'amount': np.float64(36.36)}, {'user_id': 'user_91', 'amount': np.float64(43.78)}]",80.14,USD,Restaurant ABC,food,2025-09-09T14:03:00,2,0
exp_3317,group_3,user_706,"[{'user_id': 'user_706', 'amount': np.float64(2.38)}, {'user_id': 'user_831', 'amount': np.float64(2.62)}]",5.0,USD,Taxi Service PQR,transport,2024-10-15T07:28:00,2,0
exp_8068,group_82,user_62,"[{'user_id': 'user_62', 'amount': np.float64(40.57)}, {'user_id': 'user_711', 'amount': np.float64(41.94)}, {'user_id': 'user_785', 'amount': np.float64(45.85)}]",128.36,GBP,Clothing Store YZ,travel,2025-07-19T09:54:00,3,0
exp_8228,group_90,user_243,"[{'user_id': 'user_243', 'amount': np.float64(1.7)}, {'user_id': 'user_311', 'amount': np.float64(1.59)}, {'user_id': 'user_419', 'amount': np.float64(1.71)}]",5.0,USD,Hotel JKL,shopping,2024-12-21T20:02:00,3,0
exp_7475,group_69,user_852,"[{'user_id': 'user_852', 'amount': np.float64(3.13)}, {'user_id': 'user_973', 'amount': np.float64(5.03)}, {'user_id': 'user_495', 'amount': np.float64(4.71)}]",12.87,USD,Clothing Store YZ,business,2025-07-05T09:29:00,3,0
exp_6285,group_87,user_484,"[{'user_id': 'user_484', 'amount': np.float64(1.16)}, {'user_id': 'user_491', 'amount': np.float64(1.5)}, {'user_id': 'user_815', 'amount': np.float64(1.26)}, {'user_id': 'user_468', 'amount': np.float64(1.08)}]",5.0,USD,Gas Station 123,healthcare,2024-11-05T13:49:00,4,0
exp_2738,group_48,user_48,"[{'user_id': 'user_48', 'amount': np.float64(39.04)}, {'user_id': 'user_547', 'amount': np.float64(42.93)}, {'user_id': 'user_327', 'amount': np.float64(34.38)}]",116.35,EUR,Grocery Store XYZ,utilities,2025-05-07T19:24:00,3,0
